,player_aces_frequency,player_double_fault_frequency,player_serve_won_frequency,player_points_won_frequency,player_completeness,player_advantage_on_serve,original_match_idx,nb_common_opponents,Sipko_uncertainty,Leo_uncertainty
10887,"0,000637506","-0,008596563","0,027787886","0,023656069","0,021645553","0,055575772",12504,48,"0,076927539","0,044583151"
10888,"-0,018067738","-0,035003809","-0,043376348","-0,064691013","-0,084554749","-0,086752697",12505,2,"40,92900787","2,5"
10889,"0,050441648","-0,010543175","0,006105457","-0,017257272","-0,009086534","0,012210914",12506,2,"18,72452921","2,5"
10890,"0,04742685","-0,000294592","0,084825313","0,024968996","0,017499541","0,169650626",12507,12,"0,198246651","0,416666667"
10891,"-0,00044241","0,015675391","-0,022162506","-0,026337284","-0,03141117","-0,044325013",12508,31,"0,19521579","0,131816662"
10892,"0,000562232","-0,018590194","0,040873189","0,048604951","0,064689165","0,081746378",12509,30,"0,079206752","0,10564419"
10893,"-0,023728177","-0,031264049","0,054378944","0,023546566","0,053203852","0,108757887",12510,2,"14,88419148","2,5"
10894,"-0,043663238","0,001076362","-0,032824285","-0,02255124","-0,021497597","-0,065648569",12511,49,"0,076684011","0,059349806"
10895,"0,027730191","-0,023606851","0,012084678","0,009247773","-0,000196944","0,024169357",12512,22,"0,57314532","0,181864068"
10896,"0,023829676","0,022215402","0,035152927","0,012096566","0,013064658","0,070305854",12513,60,"0,086516004","0,03177247"
10897,"-0,063960212","-0,017699637","-0,041964917","-0,01856217","-0,016702623","-0,083929835",12514,62,"0,064517782","0,036935978"
10898,"-0,006844015","0,009296463","0,004591498","-0,006195292","-0,00860565","0,009182996",12515,31,"0,051968588","0,091012583"
10899,"0,058799128","-0,00326394","0,114275328","0,06218398","0,052947429","0,228550655",12516,38,"0,084093621","0,08717483"
10900,"-0,024559388","0,002431872","0,04900715","0,076792388","0,098545661","0,098014301",12517,16,"0,251372187","0,256861596"
10901,"0,018647676","0,013276339","0,035484738","0,016754391","0,004991808","0,070969475",12518,17,"1,326133062","0,294117647"
10902,"0,023777092","-0,034905713","0,006352277","-0,003066542","-0,008452398","0,012704555",12519,60,"0,090272839","0,044414853"
10903,"0,020474505","-0,017604501","0,033117111","0,012636572","0,013154162","0,066234222",12520,29,"0,080224288","0,099239172"
10904,"0,022943434","-0,008493347","0,083256822","0,075282102","0,087196085","0,166513644",12521,30,"0,256580511","0,108955561"
10905,"0,025089057","0,023613899","0,041860478","0,033710786","0,036562049","0,083720957",12522,57,"0,067908476","0,042916088"
10906,"0,005263802","-0,011125243","0,031459169","0,036453674","0,045106754","0,062918338",12523,67,"0,024002196","0,022223103"
10907,"-0,03414216","0,020614598","-0,039772394","-0,011876941","-0,017462328","-0,079544789",12524,14,"0,475196569","0,159598173"
10908,"0,181931107","-0,005043692","0,098627238","0,024098202","-0,006055701","0,197254476",12526,34,"0,092093603","0,122155392"
10909,"0,00257068","-0,047348485","0,092806004","0,080800903","0,093971176","0,185612008",12527,2,"12,41363101","2,5"
10910,"0,026347064","0,026720272","-0,006978985","-0,005054322","-0,005647035","-0,013957971",12528,39,"0,102899702","0,079038698"
10911,"0,007729121","-0,003280237","-0,046408882","-0,029698085","-0,028495453","-0,092817764",12529,25,"0,096521636","0,118123222"
10912,"0,008902622","0,005107585","-0,005762986","0,004054133","0,000113392","-0,011525972",12530,44,"0,092448065","0,067793657"
10913,"0,056137417","-0,022014247","0,023853507","0,031837235","0,029587779","0,047707015",12531,7,"0,61065974","0,714285714"
10914,"0,029957494","-0,016415048","0,03806402","0,023970694","0,022848392","0,076128041",12532,32,"0,197481355","0,117932295"
10915,"0,034484915","-0,027272235","0,039313466","0,012647558","0,008386619","0,078626932",12533,20,"0,189898449","0,164488793"
10916,"-0,042465805","0,023471005","-0,118394589","-0,02015114","-0,005667126","-0,236789178",12534,2,"13,4939455","2,5"
10917,"-0,011621052","0,010156772","-0,01708212","0,005568861","0,013456813","-0,03416424",12535,26,"0,160929411","0,106850357"
10918,"0,01704311","-0,014736434","0,084647523","0,066603939","0,072797132","0,169295046",12536,62,"0,074917183","0,038751635"
10919,"0,161642113","0,001715699","0,110630651","0,01679296","-0,017154872","0,221261302",12537,45,"0,088412004","0,053129758"
10920,"0,03669283","-0,013399455","0,048357276","0,01806231","0,010531174","0,096714552",12538,58,"0,07267652","0,046681323"
10921,"0,010103606","0,008442523","0,020558456","-0,006643782","-0,01064007","0,041116912",12539,42,"0,091913216","0,059398122"
10922,"0,028902795","-0,011495195","0,012127779","0,022277501","0,032718527","0,024255558",12540,50,"0,147603776","0,06008247"
10923,"-0,063158618","-0,006227741","-0,059061282","-0,012302981","0,006136778","-0,118122564",12541,57,"0,130451612","0,047384246"
10924,"-0,014838663","0,006804933","-0,023845354","-0,029919221","-0,033139401","-0,047690708",12542,20,"0,193546315","0,185656396"
10925,"-0,012166186","-0,014880251","0,029857549","0,061586747","0,079213527","0,059715098",12543,40,"0,046139251","0,05574252"
10926,"-0,1834733","-0,006871368","-0,060979127","0,037820232","0,078425639","-0,121958255",12544,65,"0,044094453","0,031298376"
10927,"-0,001605032","-0,023354897","0,048464162","0,040618014","0,040618735","0,096928324",12545,47,"0,080134689","0,049498401"
10928,"0,042999464","-0,003952365","0,006143712","0,019288523","0,025912899","0,012287424",12546,52,"0,216509899","0,046903312"
10929,"0,007968671","-0,010435342","0,045449849","0,069872598","0,083650836","0,090899698",12547,24,"0,08458305","0,145360636"
10930,"-0,045924502","0,007131248","-0,01387648","0,015192932","0,024249669","-0,02775296",12548,73,"0,025660283","0,017871337"
10931,"-0,022202444","0,00177955","0,037834974","0,039912846","0,046331476","0,075669947",12549,68,"0,068550907","0,032962432"
10932,"0,051821133","0,000866569","0,019894949","0,017961322","0,019737965","0,039789898",12550,77,"0,02111111","0,018390475"
10933,"-0,066925052","-0,01682686","0,039805727","0,065062161","0,089442694","0,079611455",12551,46,"0,087389798","0,054559254"
10934,"-0,034820156","-0,039600543","-0,023442315","-0,014014101","-0,014672383","-0,04688463",12552,35,"0,065427917","0,05709395"
10935,"0,081783596","0,017846178","0,030364611","0,000478202","-0,00289673","0,060729222",12553,43,"0,058688451","0,053598008"
10936,"0,068057395","-0,048923893","0,208582439","0,116434993","0,091263643","0,417164878",12554,6,"0,343799727","0,833333333"
10937,"-0,051138985","-0,013504976","-0,060613051","-0,032687216","-0,033574904","-0,121226101",12555,43,"0,055206617","0,056033461"
10938,"0,060816506","-0,01723266","0,106071336","0,047285345","0,045786464","0,212142672",12556,7,"0,351406992","0,714285714"
10939,"0,032325327","0,029876521","-0,02969802","-0,037155502","-0,050955941","-0,05939604",12557,17,"0,160262095","0,294117647"
10940,"0,146685385","0,001420484","0,126387345","0,028246657","-0,00183121","0,25277469",12558,40,"0,059880625","0,062382705"
10941,"-0,010671999","0,02150571","-0,031309277","-0,005265883","0,00559696","-0,062618554",12559,18,"0,170637232","0,232929354"
10942,"0,058880534","0,001468053","0,00022534","0,012101086","0,019284741","0,00045068",12560,14,"0,848860197","0,286274797"
10943,"-0,004984534","0,010955725","-0,045137377","-0,030261323","-0,035494354","-0,090274755",12561,34,"0,130789232","0,081003291"
10944,"0,108202675","-0,002642905","0,068972585","0,046366034","0,045406126","0,137945171",12562,26,"0,078387505","0,09948239"
10945,"0,004963721","-0,047440538","-0,003027818","0,009711221","0,017895361","-0,006055636",12563,4,"0,71978046","1,25"
10946,"0,006922628","0,012831524","0,05764674","0,017830674","0,008896537","0,07181522",12564,23,"0,345800019","0,217391304"
10947,"0,095860131","0,008098587","0,007210468","-0,027127046","-0,042143036","0,014420937",12565,7,"0,258283987","0,714285714"
10948,"-0,003343143","-0,005877588","0,063424822","0,089962021","0,098368609","0,126849643",12566,29,"0,114567094","0,088143178"
10949,"0,032133845","-0,002470575","0,08673451","0,067371195","0,078243799","0,17346902",12567,68,"0,029842251","0,026008434"
10950,"0,001085055","-0,009810398","0,055871101","0,049614167","0,058433223","0,111742202",12568,40,"0,045088825","0,064705152"
10951,"0,150187303","-0,021444951","0,130520695","0,067319454","0,053757817","0,261041391",12569,20,"0,168276797","0,25"
10952,"-0,042768261","0,012278669","-0,018690434","0,007564946","0,011415296","-0,037380869",12570,37,"0,122405686","0,063622272"
10953,"0,158959574","-0,007278724","0,134966361","0,041602422","0,018679823","0,269932722",12571,45,"0,065579586","0,05831629"
10954,"0,031804283","-0,019461984","-0,007516547","0,010317965","0,012648564","-0,015033095",12572,3,"0,493685408","1,666666667"
10955,"-0,084580162","-0,023692853","0,035052564","0,06581153","0,083236698","0,070105127",12573,10,"0,260561944","0,5"
10956,"0,011765219","-0,021419199","0,060404464","0,044764072","0,053747803","0,120808929",12574,68,"0,019256652","0,022475624"
10957,"0,135647883","-0,004714522","0,102141253","0,021700777","-0,006665678","0,204282506",12575,47,"0,049608557","0,062329413"
10958,"-0,139000787","0,024778964","-0,11876472","-0,040226649","-0,02511217","-0,237529439",12576,43,"0,093377481","0,060131987"
10959,"0,060885545","0,010877253","-0,041261628","-0,03336787","-0,035524222","-0,082523255",12577,4,"0,341225148","1,25"
10960,"-0,120609347","-0,014883488","-0,012615076","0,055490563","0,09410115","-0,025230152",12578,55,"0,041666843","0,036409137"
10961,"0,046436569","0,023182477","0,034368569","0,053177002","0,100865746","0,068737139",12579,2,"0,885730557","2,5"
10962,"0,047458012","-0,037537231","0,124378456","0,074794489","0,079648372","0,248756912",12580,46,"0,055137841","0,060470691"
10963,"-0,030863531","-3,3539E-05","0,026267988","0,03972358","0,046307985","0,052535975",12581,82,"0,02701261","0,020885358"
10964,"-0,004999814","0,005163002","0,007974805","0,030142696","0,034696029","0,01594961",12582,46,"0,080955862","0,05371614"
10965,"0,024655725","0,006056169","0,002075562","-0,012651889","-0,017206014","0,004151123",12583,56,"0,05617994","0,037640652"
10966,"-0,019259694","0,001012599","0,002003669","0,020946423","0,024394037","0,004007338",12584,47,"0,046931932","0,05737207"
10967,"0,032735643","-0,003626003","0,049702121","0,059032322","0,066404172","0,099404242",12585,61,"0,040852296","0,029376416"
10968,"-0,002706193","0,014814396","-0,008402834","0,011207663","0,014636882","-0,016805669",12586,52,"0,078394345","0,043587578"
10969,"0,05612027","0,01214651","0,013350444","-0,001014799","0,001347921","0,026700888",12588,65,"0,04573363","0,02738609"
10970,"0,043893254","0,004275611","0,026088656","-0,005583155","-0,010141314","0,052177312",12589,77,"0,056357449","0,021873566"
10971,"0,049187404","0,017710865","0,054311728","0,04928701","0,048493485","0,108623455",12590,21,"0,208890312","0,204367448"
10972,"0,03030303","-0,095779221","0,120670996","0,016401279","-0,006690279","0,241341991",12591,1,"12,26095968",5
10973,"-0,131492796","0,001149666","-0,07457106","-0,008176342","0,011541977","-0,149142121",12592,52,"0,039518398","0,041505755"
10974,"0,014997672","-0,003819077","0,02123145","-0,001175186","-0,005424631","0,0424629",12593,56,"0,082370228","0,048229585"
10975,"0,020611751","-0,010412092","0,023533004","0,01186615","0,003070047","0,047066009",12594,13,"0,122991221","0,303660889"
10976,"-0,094017369","0,014505985","-0,118637358","-0,073200521","-0,070684575","-0,237274717",12595,70,"0,041122158","0,03116479"
10977,"-0,024173832","-0,02139866","-0,002561383","0,019975049","0,024263229","-0,005122767",12596,71,"0,036544028","0,023756587"
10978,"0,054070555","-0,020240962","0,07477171","0,056040262","0,059427308","0,14954342",12597,67,"0,030378923","0,02554087"
10979,"-0,005157267","0,019684036","0,006096791","0,000496999","0,000635071","0,012193582",12598,71,"0,05470028","0,035191079"
10980,"-0,07469902","-0,015751919","-0,07476809","-0,014568383","0,012207461","-0,14953618",12599,29,"0,121932641","0,154008522"
10981,"0,006844207","-0,013865129","0,031556329","0,023996308","0,026890237","0,063112658",12600,47,"0,056536207","0,058738466"
10982,"-0,031730398","0,001274507","0,012572172","0,03731927","0,045316749","0,025144343",12601,20,"0,181558101","0,213076633"
10983,"-0,035005051","-0,006695861","0,021232344","0,042789943","0,053167511","0,042464689",12602,64,"0,063061338","0,031783508"
10984,"-0,043911645","-0,003258237","-0,021938129","0,030339269","0,04334917","-0,043876257",12603,67,"0,029771709","0,023668878"
10985,"0,047013019","0,034077578","0,045419238","0,019083029","0,014255562","0,090838475",12604,22,"0,142604286","0,196342255"
10986,"0,038099561","-0,022860573","0,08614623","0,045860818","0,040290581","0,17229246",12605,58,"0,044761779","0,036761209"
10987,"0,050314534","0,001388001","0,017704759","0,0168549","0,01929234","0,035409518",12606,78,"0,020881131","0,018093285"
10988,"-0,044044114","-0,027576141","0,007850478","0,015003134","0,020498299","0,015700955",12607,58,"0,038162651","0,043844"
10989,"0,032293364","0,006104671","0,011580457","0,035239655","0,045531083","0,023160914",12608,56,"0,026089156","0,038649025"
10990,"0,036414399","-0,009041221","0,028797082","0,018577202","0,017557076","0,057594165",12609,58,"0,057013596","0,047581937"
10991,"0,067516043","0,023634213","0,047242309","0,046554824","0,048865379","0,094484618",12610,40,"0,073777338","0,087216382"
10992,"0,019412545","-0,003838337","0,014089862","0,013933688","0,013913139","0,028179725",12611,53,"0,084424983","0,051437645"
10993,"-0,025992471","0,020471355","-0,001978272","0,020793176","0,031134594","-0,003956543",12612,40,"0,05478281","0,065202068"
10994,"0,02742334","0,007390216","0,072596872","0,034663248","0,027119307","0,145193743",12613,39,"0,120037753","0,069233907"
10995,"0,02056921","-0,023461853","0,031542227","0,003863307","-0,001063854","0,063084455",12614,55,"0,089763051","0,035879461"
10996,"-0,047394238","-0,020941265","0,022421711","0,032365516","0,037111008","0,044843422",12615,36,"0,050417771","0,071625168"
10997,"-0,104987619","-0,003395501","-0,067260482","-0,029851553","-0,009057913","-0,134520965",12616,7,"0,306301301","0,714285714"
10998,"0,029839526","-0,023756737","0,016352664","-0,006807379","-0,01550531","0,032705328",12617,32,"0,074130911","0,067405661"
10999,"-0,004049226","-0,017010022","-0,010915105","-0,022525311","-0,029106426","-0,021830211",12618,57,"0,061952707","0,033585024"
11000,"-0,031038052","-0,003578499","-0,001488952","-0,004950583","-0,005676255","-0,002977904",12619,25,"0,082307451","0,107797347"
11001,"0,068930663","0,005192431","0,060249007","0,015817115","0,004275713","0,120498014",12620,31,"0,077574521","0,099293024"
11002,"-0,189403986","-0,023813529","-0,217379682","-0,06327732","-0,011624778","-0,434759363",12621,4,"0,765918907","1,25"
11003,"0,009787606","-0,021511976","0,038424083","0,047675129","0,063611403","0,076848167",12622,28,"0,114169679","0,178571429"
11004,"0,007588958","-0,001035895","0,042781159","0,058514944","0,075979791","0,085562319",12623,60,"0,025532395","0,022731788"
11005,"-0,077564851","0,025992375","-0,059366304","0,009937773","0,039626427","-0,118732608",12624,65,"0,054917721","0,030257962"
11006,"0,039705933","0,001815653","0,028465876","0,011159679","0,005344165","0,056931751",12625,30,"0,095915014","0,098436018"
11007,"0,00870408","-0,006816643","0,033896757","0,051904471","0,064779415","0,067793515",12626,69,"0,027346875","0,024782262"
11008,"-0,018111509","-0,027032368","0,043188875","0,036066217","0,037865908","0,086377749",12627,53,"0,048078506","0,045854442"
11009,"0,012397811","0,025295156","0,032525463","0,005379919","0,002868854","0,065050927",12628,72,"0,055591198","0,026374864"
11010,"0,063003843","-0,005445603","0,066293063","0,039548467","0,028611296","0,132586126",12629,57,"0,055430862","0,032090912"
11011,"-0,013464398","0,012820724","-0,025951598","-0,003803184","-0,002611035","-0,051903196",12630,54,"0,028205455","0,035985615"
11012,"0,058952293","-0,005470643","0,087133098","0,07242364","0,075122979","0,174266196",12631,53,"0,055382207","0,052533289"
11013,"-0,01561502","0,002742862","0,006826309","0,000525994","-0,005305611","0,013652617",12632,61,"0,065047583","0,031689689"
11014,"0,089781775","0,015021747","0,059030907","0,029050585","0,027736346","0,118061814",12633,61,"0,060121351","0,036120899"
11015,"0,034716963","0,000331963","0,039993005","0,027145038","0,02603478","0,079986009",12634,28,"0,066380577","0,113920468"
11016,"0,135551735","-0,018739342","0,075829401","0,030849231","0,023047471","0,151658801",12635,34,"0,05701349","0,091250175"
11017,"-0,043159792","-0,005507024","-0,048237089","-0,023532009","-0,023229507","-0,096474178",12636,55,"0,038458834","0,043891409"
11018,"0,036631763","-0,012124496","-0,004731389","-0,033303924","-0,05283597","-0,009462778",12637,5,"2,121926969",1
11019,"0,010167936","-0,034381368","0,078918165","0,063379687","0,071583319","0,157836329",12638,68,"0,025209915","0,027416049"
11020,"-0,005867341","-0,024610639","0,054114827","0,055389353","0,063020983","0,108229655",12639,65,"0,023160808","0,02466414"
11021,"-0,016850691","-0,007086571","-0,008871523","0,021177133","0,033690653","-0,017743045",12640,71,"0,020808851","0,023405214"
11022,"-0,024839813","-0,021225639","-0,002427262","0,020142523","0,024820083","-0,004854523",12641,72,"0,034738972","0,023644246"
11023,"-0,07586265","0,011110265","-0,04790402","-0,00515552","0,01151577","-0,095808039",12642,68,"0,039157345","0,028351894"
11024,"-0,016963406","-0,011069515","0,015980712","0,04636786","0,066852947","0,031961424",12643,77,"0,030681627","0,022063249"
11025,"0,048817154","0,004109303","0,023859315","-0,002111687","-0,0039111","0,04771863",12644,66,"0,037586856","0,027149809"
11026,"0,164045946","0,013830075","0,087643176","0,020663818","0,006989051","0,175286352",12645,49,"0,030392358","0,043859847"
11027,"0,05267247","-0,023414273","0,177348635","0,12708095","0,142205922","0,354697269",12646,6,"0,734753142","0,833333333"
11028,"0,006072316","-0,006944508","0,03925827","0,029502198","0,033242773","0,078516539",12647,73,"0,01458661","0,018477511"
11029,"0,004475141","0,007564938","-0,012973509","-0,015801771","-0,01742544","-0,025947018",12648,79,"0,027776274","0,021121063"
11030,"-0,028777697","-0,004523911","0,007152966","0,028908263","0,035929663","0,014305931",12649,72,"0,027079785","0,0207542"
11031,"0,087435452","0,020794747","-0,013474198","-0,035723861","-0,057871399","-0,026948395",12650,73,"0,022563424","0,021427858"
11032,"0,051550524","-0,012262653","0,062717215","0,054349311","0,05989395","0,125434431",12651,61,"0,022470673","0,025754342"
11033,"0,090607046","0,010798326","0,043762469","-0,010917559","-0,026940651","0,087524938",12652,74,"0,028776618","0,020672989"
11034,"-0,0933665","-0,016012258","-0,007024789","0,046991389","0,07317861","-0,014049578",12653,69,"0,020363654","0,020878768"
11035,"0,00076638","-0,005694316","0,036558177","0,052189824","0,065572413","0,073116354",12654,67,"0,019291192","0,021031029"
11036,"-0,010308188","-0,005745277","0,035799348","0,03456781","0,043536722","0,071598696",12655,69,"0,016777423","0,017288066"
11037,"-0,019028761","-0,012587123","0,037572854","0,051031573","0,061684557","0,075145708",12656,63,"0,019978728","0,022904669"
11038,"-0,011075893","-0,000384806","-0,01417029","-0,024231887","-0,029014626","-0,028340579",12657,72,"0,021815733","0,021351909"
11039,"-0,009519326","-0,002150315","0,013891201","-0,000285296","-0,001898534","0,027782403",12658,67,"0,028371667","0,025973615"
11040,"-0,006711107","-0,003920056","0,014716239","0,019307049","0,021236471","0,029432478",12659,71,"0,026600301","0,023599765"
11041,"0,06524002","-0,017282163","0,082731026","0,041948771","0,044473028","0,165462051",12660,71,"0,01801584","0,024328064"
11042,"0,016102058","-0,013555877","0,054202526","0,013915321","0,010182045","0,108405052",12661,75,"0,014231177","0,019001997"
11043,"-0,047506794","0,00561048","-0,020892782","-0,021686224","-0,026381216","-0,041785565",12662,71,"0,019449684","0,023507356"
11044,"0,004546621","0,008496025","-0,012853581","-0,0165873","-0,018693882","-0,025707162",12663,79,"0,026775514","0,0207654"
11045,"-0,089491423","-0,020419771","0,013480347","0,035552188","0,057582505","0,026960693",12664,74,"0,020030841","0,021153417"
11046,"-0,101727142","-0,007126274","-0,043271204","0,021219677","0,04574804","-0,086542407",12665,80,"0,021822923","0,020564353"
11047,"0,010110701","-0,014124779","0,061111669","0,044339384","0,053294183","0,122223338",12666,71,"0,022525613","0,023565722"
11048,"0,051153218","-0,013015861","0,06169085","0,054620667","0,060373381","0,1233817",12667,61,"0,019384006","0,025245409"
11049,"0,022440393","-0,058906031","0,022440393","0,003333333","0,040322581","0,044880785",12668,1,"129,4274663",5
11050,"-0,001720388","0,000111034","0,011467498","0,004672191","2,42176E-05","0,022934996",12669,20,"0,482499159","0,213076633"
11051,"0,049106784","0,018200148","-0,018106173","-0,041864579","-0,060270249","-0,036212345",12670,10,"0,496363807","0,371312792"
11052,"0,057957627","0,003811722","0,045962066","0,027814976","0,03426608","0,091924133",12671,29,"0,160398907","0,099239172"
11053,"0,008059272","0,008127255","-0,001687817","0,003759067","0,004775902","-0,003375635",12672,32,"0,17619703","0,074353562"
11054,"0,060414065","-0,003940581","0,030233806","0,005743529","-0,001971118","0,060467612",12673,61,"0,104602844","0,033790238"
11055,"-0,078731403","0,024051565","-0,089500881","-0,046795607","-0,042852541","-0,179001762",12674,46,"0,260304949","0,05371614"
11056,"0,107656918","0,003053196","0,062199027","0,003069138","-0,014006929","0,124398054",12675,11,"0,451641941","0,345644358"
11057,"-0,106493418","0,00291334","-0,091317923","-0,039038801","-0,038313662","-0,182635845",12676,11,"1,235327574","0,454545455"
11058,"0,019557449","0,013167473","-0,056564444","-0,077746931","-0,092770595","-0,113128887",12677,5,"0,79502232",1
11059,"-0,058609664","-0,024623054","-0,019303743","-0,001156846","0,006213312","-0,038607485",12678,51,"0,122979916","0,045596753"
11060,"0,032321365","0,005037251","0,016471325","-0,021142021","-0,035052851","0,032942649",12679,27,"0,111418914","0,100357794"
11061,"0,042249048","-0,010877946","0,130343767","0,119900998","0,127095182","0,260687533",12680,5,"1,671159689",1
11062,"0,081368179","-0,013357028","0,048372126","0,002618854","-0,022575093","0,096744251",12681,10,"0,526096608","0,5"
11063,"0,001658872","-0,010381582","0,032161442","0,026924894","0,026236135","0,064322884",12682,69,"0,044028987","0,03042443"
11064,"-0,035330651","0,010208921","-0,017670766","0,008397737","0,011245603","-0,035341532",12683,47,"0,082940479","0,054821513"
11065,"0,114029223","0,007787452","0,060692093","0,004930847","-0,006436306","0,121384186",12684,11,"0,641767154","0,345644358"
11066,"0,142963381","0,018408366","0,103591083","0,036978998","0,0255213","0,207182166",12685,54,"0,089883963","0,050913867"
11067,"-0,011804798","-0,034488206","0,029677709","0,048406696","0,04812685","0,059355418",12686,5,"0,838364682",1
11068,"-0,041140894","0,001504046","-0,005392507","0,036099407","0,056508324","-0,010785015",12687,30,"0,084341463","0,117856335"
11069,"0,004841867","-0,020498128","0,103271198","0,101949814","0,131860358","0,206542395",12688,14,"0,344824312","0,286274797"
11070,"0,042639472","0,000456088","0,044231112","0,014076276","0,014291991","0,088462223",12689,37,"0,069202325","0,058065793"
11071,"0,006088426","-0,008906327","0,030516358","0,043234854","0,05161016","0,061032716",12690,14,"0,157818715","0,357142857"
11072,"-0,033688336","0,019025275","0,005150277","0,024140416","0,033087685","0,010300554",12691,59,"0,080687963","0,03760578"
11073,"0,011479063","-0,021110789","0,060885061","0,044193718","0,053029255","0,121770123",12692,69,"0,023518795","0,022573565"
11074,"0,157797561","3,12202E-05","0,076789903","0,008317776","-0,009411448","0,153579806",12693,74,"0,027466184","0,021001956"
11075,"-0,088446036","-0,019942398","0,01516962","0,036792649","0,058342114","0,03033924",12694,73,"0,023687105","0,021043783"
11076,"0,030325873","-0,004263615","0,082204794","0,054447829","0,049804781","0,164409587",12695,6,"0,799029785","0,833333333"
11077,"-0,095002577","0,008528166","-0,056703263","-0,091770543","-0,09822521","-0,113406527",12696,3,"0,899692933","1,666666667"
11078,"0,115733688","0,011493815","0,046005425","-0,003679937","-0,026322395","0,09201085",12697,32,"0,325431664","0,117932295"
11079,"0,013282925","0,028747268","0,028300769","0,005212312","0,004549307","0,056601539",12699,35,"0,332342663","0,110138933"
11080,"0,010100972","-0,017431585","0,043116201","0,002456601","0,004040458","0,086232401",12700,8,"0,32203505","0,625"
11081,"0,016872727","-0,003736445","-0,018950834","-0,006476947","0,003148511","-0,037901668",12701,5,"0,916532154","0,590616109"
11082,"-0,007750886","0,016482495","-0,004951178","0,012746356","0,019027842","-0,009902357",12702,28,"0,386025267","0,143137398"
11083,"-0,031354983","0,014930944","-0,098357596","-0,192827819","-0,198485333","-0,196715192",12703,1,"93,83147246",5
11084,"0,009107383","0,008607232","-0,030660762","-0,022329508","-0,005185333","-0,061321523",12704,12,"0,674535357","0,416666667"
11085,"0,01496793","0,010187101","-0,024979835","-0,028918823","-0,017275184","-0,04995967",12705,5,"0,451176642","0,590616109"
11086,"0,12745098","-0,019607843","0,078431373","-0,021026178","-0,070337774","0,156862745",12706,1,"61,22292212",5
11087,"0,002457517","0,012218335","-0,00798333","0,006235655","0,000175344","-0,015966661",12707,25,"0,271791647","0,156585328"
11088,"0,01596117","-0,002365425","-0,083118364","-0,046582911","-0,048638876","-0,166236727",12708,7,"1,139013756","0,714285714"
11089,"0,010602341","0,020536204","0,00772793","-0,002135108","-0,005764677","0,01545586",12709,26,"0,146410544","0,151830444"
11090,"-0,073374359","-0,025234174","0,000959435","0,004674449","0,009732444","0,00191887",12710,6,"0,361623563","0,833333333"
11091,"-0,0008891","0,007310443","0,004106861","0,01840385","0,022829408","0,008213723",12711,27,"0,590785095","0,185185185"
11092,"-0,034906628","0,004563502","-0,057212309","-0,026459249","-0,008314601","-0,114424617",12712,19,"0,479901337","0,170084181"
11093,"-0,082380302","0,001551763","-0,025338524","0,020169771","0,040075368","-0,050677048",12713,38,"0,137732274","0,076073526"
11094,"-0,019816299","0,008756712","0,025902453","0,047088755","0,058377589","0,051804907",12714,14,"0,762594944","0,357142857"
11095,"-0,023166296","-0,021765379","0,013427558","0,015516081","0,016352151","0,026855116",12715,42,"0,080947311","0,060863961"
11096,"0,053256964","-0,015058961","0,015316392","-0,009923737","-0,014225229","0,030632783",12716,21,"0,419276345","0,143418756"
11097,"0,038578726","-0,02769114","0,072408007","0,041220679","0,036442901","0,144816013",12717,42,"0,076449813","0,071108783"
11098,"0,070691334","0,0195309","-0,004448582","-0,031351602","-0,036112829","-0,008897164",12718,16,"0,217305789","0,189413973"
11099,"-0,002139872","-0,006213412","0,039169392","0,041929862","0,041973644","0,078338784",12719,24,"0,239244843","0,125343852"
11100,"0,045765107","-0,012896688","0,118488964","0,132664136","0,149116268","0,236977928",12720,18,"0,12282114","0,17607365"
11101,"0,150431475","0,002210692","0,126508092","0,029596686","0,000621736","0,253016184",12722,40,"0,083590457","0,065202068"
11102,"-0,050213963","0,001236269","0,036597049","0,065999714","0,078581494","0,073194097",12723,25,"0,153871433","0,118123222"
11103,"0,012096991","0,005783","0,078196394","0,038395457","0,037708507","0,12861501",12724,36,"0,106676759","0,093758181"
11104,"0,081002813","0,032281173","0,0423974","0,014552132","0,002125216","0,084794799",12725,19,"0,187908438","0,192815897"
11105,"-0,001917212","0,014760928","-0,055143991","-0,047322525","-0,04710733","-0,110287982",12726,20,"0,160178891","0,147654027"
11106,"0,055098847","-0,015920525","0,087284288","0,046895967","0,040398436","0,174568575",12727,66,"0,081774385","0,029014482"
11107,"-0,008387604","-0,016535917","0,027054228","0,020339071","0,022033566","0,054108455",12728,20,"0,247126275","0,213076633"
11108,"0,026825594","0,018369495","-0,032214895","-0,043702073","-0,055116088","-0,06442979",12729,34,"0,248547899","0,082935964"
11109,"0,029579532","0,004590604","0,040678071","0,046057703","0,053766809","0,081356143",12730,70,"0,033924542","0,023040948"
11110,"0,005918559","-0,018914987","-0,003171266","0,021442582","0,027696424","-0,006342532",12731,51,"0,087871169","0,057973519"
11111,"0,046153235","0,002188827","-0,100804281","-0,06901435","-0,05985309","-0,201608562",12732,3,"14,26077687","1,666666667"
11112,"0,003004695","-0,013333333","-0,021032864","-0,012239678","-0,031060831","-0,042065728",12733,1,"118,4389668",5
11113,"0,021949263","0,011477535","-0,075827441","-0,087709179","-0,10166151","-0,151654882",12734,31,"0,430534919","0,125128891"
11114,"0,021595155","-0,009630864","0,091129553","0,098481843","0,116456027","0,182259107",12735,59,"0,07767235","0,034672865"
